review_id,property_id,review_rating,sentiment_score,review_date,flagged_for_moderation
RV-000517,PR-00173,3,55.6,2024-12-09,True
RV-000518,PR-00173,3,58.1,2025-05-12,False
RV-000519,PR-00173,4,71.3,2026-03-13,False
RV-000520,PR-00174,2,44.3,2025-01-20,True
RV-000521,PR-00174,3,48.6,2024-11-19,True
RV-000522,PR-00174,3,48.9,2025-09-02,True
RV-000523,PR-00175,3,64.8,2025-07-01,True
RV-000524,PR-00175,3,68.2,2026-06-10,True
RV-000525,PR-00175,3,78.6,2025-05-14,True
RV-000526,PR-00176,2,38.9,2025-09-15,True
RV-000527,PR-00176,2,42.3,2026-01-08,False
RV-000528,PR-00176,3,54.3,2024-11-17,False
RV-000529,PR-00177,2,55.2,2025-06-21,False
RV-000530,PR-00177,3,44.9,2026-08-15,False
RV-000531,PR-00177,3,58.4,2025-08-28,False
RV-000532,PR-00178,5,70.9,2025-04-12,False
RV-000533,PR-00178,3,76.8,2025-02-08,True
RV-000534,PR-00178,4,69.1,2026-04-07,True
RV-000535,PR-00179,3,67.6,2025-03-22,False
RV-000536,PR-00179,4,70.8,2025-02-12,False
RV-000537,PR-00179,4,65.3,2026-08-09,True
RV-000538,PR-00180,3,65.9,2025-07-03,True
RV-000539,PR-00180,3,63.3,2025-09-17,True
RV-000540,PR-00180,4,63.3,2026-06-20,False
RV-000541,PR-00181,4,79.8,2026-01-25,False
RV-000542,PR-00181,4,78.9,2026-05-18,False
RV-000543,PR-00181,4,88.0,2026-04-24,True
RV-000544,PR-00182,3,71.6,2025-01-15,False
RV-000545,PR-00182,4,68.3,2025-10-02,True
RV-000546,PR-00182,4,75.5,2026-03-07,True
RV-000547,PR-00183,4,56.5,2025-09-27,True
RV-000548,PR-00183,3,55.7,2025-06-14,True
RV-000549,PR-00183,3,73.6,2026-03-05,True
RV-000550,PR-00184,4,73.4,2026-02-19,True
RV-000551,PR-00184,4,73.5,2025-08-20,False
RV-000552,PR-00184,4,64.6,2025-05-18,True
RV-000553,PR-00185,4,60.2,2025-11-05,True
RV-000554,PR-00185,4,67.0,2025-06-06,False
RV-000555,PR-00185,3,72.4,2025-09-13,True
RV-000556,PR-00186,2,14.4,2025-05-16,True
RV-000557,PR-00186,2,28.4,2025-12-17,True
RV-000558,PR-00186,2,21.2,2025-11-10,False
RV-000559,PR-00187,3,43.0,2025-03-17,True
RV-000560,PR-00187,3,32.2,2026-03-20,False
RV-000561,PR-00187,2,31.2,2026-02-18,True
RV-000562,PR-00188,3,17.0,2026-05-10,False
RV-000563,PR-00188,2,29.7,2025-11-06,False
RV-000564,PR-00188,3,21.4,2026-06-26,False
RV-000565,PR-00189,4,91.2,2026-02-15,True
RV-000566,PR-00189,4,75.5,2025-07-13,True
RV-000567,PR-00189,5,65.8,2026-07-22,False
RV-000568,PR-00190,4,71.1,2025-11-23,False
RV-000569,PR-00190,4,67.6,2025-07-10,False
RV-000570,PR-00190,4,72.6,2026-06-25,False
RV-000571,PR-00191,3,50.5,2026-06-30,False
RV-000572,PR-00191,3,55.6,2026-01-03,False
RV-000573,PR-00191,3,48.0,2025-01-07,False
RV-000574,PR-00192,4,91.4,2025-06-20,True
RV-000575,PR-00192,4,76.4,2025-04-18,True
RV-000576,PR-00192,4,81.4,2026-07-21,False
RV-000577,PR-00193,2,42.5,2025-07-16,False
RV-000578,PR-00193,2,33.4,2025-03-01,False
RV-000579,PR-00193,2,34.4,2025-07-29,False
RV-000580,PR-00194,4,57.6,2025-08-30,True
RV-000581,PR-00194,3,56.5,2025-06-01,True
RV-000582,PR-00194,3,59.5,2025-10-03,False
RV-000583,PR-00195,2,36.0,2025-08-21,True
RV-000584,PR-00195,2,46.5,2025-12-09,True
RV-000585,PR-00195,3,36.8,2026-09-04,False
RV-000586,PR-00196,3,44.2,2025-11-10,True
RV-000587,PR-00196,4,57.2,2026-05-17,True
RV-000588,PR-00196,3,47.3,2026-08-12,False
RV-000589,PR-00197,2,33.4,2025-01-10,True
RV-000590,PR-00197,2,33.8,2026-08-13,False
RV-000591,PR-00197,3,48.5,2026-09-04,False
RV-000592,PR-00198,4,88.8,2025-03-12,True
RV-000593,PR-00198,4,83.8,2026-08-18,False
RV-000594,PR-00198,5,79.0,2026-05-31,False
RV-000595,PR-00199,3,53.7,2025-02-19,False
RV-000596,PR-00199,3,67.1,2026-06-04,False
RV-000597,PR-00199,3,49.9,2025-08-12,False
RV-000598,PR-00200,1,4.6,2025-04-14,False
RV-000599,PR-00200,2,4.4,2024-09-27,True
RV-000600,PR-00200,2,6.2,2024-10-21,False
RV-000601,PR-00201,4,65.6,2025-05-27,True
RV-000602,PR-00201,4,82.8,2024-12-19,True
RV-000603,PR-00201,4,69.6,2025-01-06,False
RV-000604,PR-00202,2,58.1,2026-04-29,False
RV-000605,PR-00202,3,50.7,2026-09-04,True
RV-000606,PR-00202,3,50.9,2025-02-12,False
RV-000607,PR-00203,5,100.0,2026-04-17,False
RV-000608,PR-00203,5,100.0,2026-05-19,False
RV-000609,PR-00203,5,97.6,2025-06-27,True
RV-000610,PR-00204,4,64.0,2025-10-10,True
RV-000611,PR-00204,4,75.7,2025-08-20,False
RV-000612,PR-00204,3,68.9,2026-06-21,False
RV-000613,PR-00205,3,78.7,2024-09-15,False
RV-000614,PR-00205,4,77.9,2026-07-11,True
RV-000615,PR-00205,4,75.4,2026-08-08,False
RV-000616,PR-00206,4,44.0,2025-05-08,True
RV-000617,PR-00206,3,57.9,2025-09-30,True
RV-000618,PR-00206,3,57.5,2026-05-28,False
RV-000619,PR-00207,3,56.4,2025-05-26,True
RV-000620,PR-00207,4,58.5,2025-06-12,True
RV-000621,PR-00207,4,53.3,2025-12-06,True
RV-000622,PR-00208,3,57.8,2026-03-09,False
RV-000623,PR-00208,4,50.7,2025-08-14,False
RV-000624,PR-00208,3,40.2,2025-04-02,False
RV-000625,PR-00209,3,36.3,2025-03-23,False
RV-000626,PR-00209,2,51.0,2026-04-28,False
RV-000627,PR-00209,4,30.8,2026-08-23,True
RV-000628,PR-00210,5,100.0,2024-09-17,True
RV-000629,PR-00210,5,97.4,2026-02-21,False
RV-000630,PR-00210,5,97.6,2024-11-22,False
RV-000631,PR-00211,5,89.1,2024-12-30,False
RV-000632,PR-00211,4,84.3,2024-11-08,False
RV-000633,PR-00211,5,88.3,2025-10-27,True
RV-000634,PR-00212,3,51.5,2026-05-02,True
RV-000635,PR-00212,3,45.1,2026-02-09,True
RV-000636,PR-00212,2,38.5,2024-11-06,True
RV-000637,PR-00213,4,60.9,2026-06-01,True
RV-000638,PR-00213,4,56.7,2026-05-13,True
RV-000639,PR-00213,4,61.9,2025-12-16,True
RV-000640,PR-00214,4,54.2,2025-06-13,False
RV-000641,PR-00214,4,62.6,2025-01-25,False
RV-000642,PR-00214,4,60.6,2026-05-03,False
RV-000643,PR-00215,5,71.0,2025-04-08,False
RV-000644,PR-00215,4,71.3,2025-03-23,False
RV-000645,PR-00215,3,69.9,2024-11-26,True
RV-000646,PR-00216,2,37.8,2026-04-14,False
RV-000647,PR-00216,1,31.9,2026-02-07,True
RV-000648,PR-00216,2,27.3,2026-01-23,True
RV-000649,PR-00217,3,54.1,2026-08-04,False
RV-000650,PR-00217,3,54.5,2024-11-09,False
RV-000651,PR-00217,3,53.7,2025-02-08,True
RV-000652,PR-00218,3,55.7,2026-07-13,True
RV-000653,PR-00218,3,50.2,2025-08-05,True
RV-000654,PR-00218,2,55.9,2025-04-05,False
RV-000655,PR-00219,3,45.2,2026-07-25,False
RV-000656,PR-00219,3,47.6,2024-10-20,True
RV-000657,PR-00219,3,46.8,2024-10-30,False
RV-000658,PR-00220,4,51.7,2024-10-01,False
RV-000659,PR-00220,3,51.1,2025-08-31,True
RV-000660,PR-00220,3,48.9,2024-11-26,True
RV-000661,PR-00221,3,57.5,2025-08-20,False
RV-000662,PR-00221,4,53.3,2025-05-26,True
RV-000663,PR-00221,2,45.8,2026-04-11,False
RV-000664,PR-00222,4,84.1,2025-06-16,True
RV-000665,PR-00222,4,82.6,2026-04-04,True
RV-000666,PR-00222,4,84.0,2025-07-31,True
RV-000667,PR-00223,3,42.8,2026-01-22,True
RV-000668,PR-00223,3,44.0,2026-01-28,False
RV-000669,PR-00223,3,48.6,2024-09-30,True
RV-000670,PR-00224,4,77.7,2024-10-19,True
RV-000671,PR-00224,4,74.6,2024-10-25,True
RV-000672,PR-00224,4,76.5,2025-11-01,True
RV-000673,PR-00225,3,55.1,2025-09-14,True
RV-000674,PR-00225,3,57.4,2025-09-29,True
RV-000675,PR-00225,3,59.0,2025-09-19,True
RV-000676,PR-00226,5,79.1,2024-10-14,True
RV-000677,PR-00226,4,86.1,2024-10-28,False
RV-000678,PR-00226,5,90.0,2024-12-30,False
RV-000679,PR-00227,3,64.8,2026-06-28,False
RV-000680,PR-00227,3,47.0,2025-05-29,True
RV-000681,PR-00227,3,48.1,2025-01-04,True
RV-000682,PR-00228,2,44.8,2024-12-24,False
RV-000683,PR-00228,3,36.9,2025-09-04,True
RV-000684,PR-00228,2,54.6,2026-09-07,False
RV-000685,PR-00229,4,76.5,2024-12-11,False
RV-000686,PR-00229,4,77.2,2025-05-03,True
RV-000687,PR-00229,3,80.4,2026-08-07,True
RV-000688,PR-00230,4,51.8,2025-05-26,False
RV-000689,PR-00230,3,55.3,2024-09-16,True
RV-000690,PR-00230,3,57.8,2025-02-21,False
RV-000691,PR-00231,5,79.0,2025-09-17,True
RV-000692,PR-00231,5,82.1,2025-02-05,False
RV-000693,PR-00231,4,82.2,2025-10-23,False
RV-000694,PR-00232,5,83.9,2026-07-07,True
RV-000695,PR-00232,4,85.7,2025-01-30,False
RV-000696,PR-00232,5,94.2,2025-08-03,True
RV-000697,PR-00233,3,45.9,2026-06-10,False
RV-000698,PR-00233,3,46.8,2025-09-11,True
RV-000699,PR-00233,3,43.5,2025-09-29,True
RV-000700,PR-00234,4,67.0,2025-01-29,False
RV-000701,PR-00234,3,61.2,2026-01-23,False
RV-000702,PR-00234,3,63.6,2026-08-28,False
RV-000703,PR-00235,3,53.5,2025-07-12,False
RV-000704,PR-00235,2,39.9,2025-09-29,False
RV-000705,PR-00235,3,36.0,2025-03-24,False
RV-000706,PR-00236,4,69.6,2024-09-27,False
RV-000707,PR-00236,4,60.2,2026-07-07,False
RV-000708,PR-00236,4,77.3,2025-09-19,False
RV-000709,PR-00237,2,8.1,2024-09-24,True
RV-000710,PR-00237,1,18.6,2025-10-28,False
RV-000711,PR-00237,1,14.3,2026-07-17,False
RV-000712,PR-00238,4,79.2,2026-05-01,True
RV-000713,PR-00238,4,76.9,2026-06-05,True
RV-000714,PR-00238,4,72.3,2025-02-08,True
RV-000715,PR-00239,2,37.9,2024-12-11,False
RV-000716,PR-00239,2,27.7,2024-12-31,False
RV-000717,PR-00239,2,43.9,2026-04-27,False
RV-000718,PR-00240,3,61.2,2025-10-26,False
RV-000719,PR-00240,4,75.3,2026-07-13,False
RV-000720,PR-00240,3,54.5,2025-08-13,True
RV-000721,PR-00241,3,59.6,2024-10-26,True
RV-000722,PR-00241,3,60.6,2025-12-20,True
RV-000723,PR-00241,4,71.5,2026-01-31,True
RV-000724,PR-00242,3,61.7,2025-11-06,False
RV-000725,PR-00242,3,67.6,2024-12-29,False
RV-000726,PR-00242,4,63.8,2025-10-19,True
RV-000727,PR-00243,2,46.9,2025-12-26,False
RV-000728,PR-00243,3,43.6,2026-06-12,True
RV-000729,PR-00243,3,47.6,2025-05-06,True
RV-000730,PR-00244,3,58.6,2025-04-05,True
RV-000731,PR-00244,3,50.3,2026-01-25,True
RV-000732,PR-00244,3,59.8,2026-04-30,True
RV-000733,PR-00245,5,96.2,2025-04-21,False
RV-000734,PR-00245,5,100.0,2025-04-22,True
RV-000735,PR-00245,4,93.6,2025-06-09,False
RV-000736,PR-00246,3,55.7,2026-08-02,True
RV-000737,PR-00246,3,50.0,2025-05-21,True
RV-000738,PR-00246,3,46.0,2025-10-10,True
RV-000739,PR-00247,3,63.8,2024-09-23,False
RV-000740,PR-00247,3,59.2,2025-10-09,True
RV-000741,PR-00247,4,73.8,2025-07-15,False
RV-000742,PR-00248,3,40.7,2025-11-21,False
RV-000743,PR-00248,3,52.2,2025-09-19,True
RV-000744,PR-00248,3,49.9,2025-08-02,False
RV-000745,PR-00249,4,68.0,2026-02-14,True
RV-000746,PR-00249,4,60.8,2026-09-10,True
RV-000747,PR-00249,4,64.7,2026-06-10,False
RV-000748,PR-00250,4,40.9,2026-07-10,False
RV-000749,PR-00250,3,44.8,2026-03-28,True
RV-000750,PR-00250,3,48.5,2024-09-19,False
RV-000751,PR-00251,5,77.6,2024-12-14,False
RV-000752,PR-00251,4,70.4,2025-11-12,False
RV-000753,PR-00251,4,78.1,2026-01-16,True
RV-000754,PR-00252,3,37.7,2026-01-28,True
RV-000755,PR-00252,2,38.1,2026-04-14,True
RV-000756,PR-00252,2,23.5,2026-04-01,False
RV-000757,PR-00253,3,61.9,2025-01-25,False
RV-000758,PR-00253,3,65.2,2025-07-15,False
RV-000759,PR-00253,3,56.5,2025-02-27,False
RV-000760,PR-00254,2,44.0,2025-11-02,True
RV-000761,PR-00254,3,37.0,2025-03-15,False
RV-000762,PR-00254,3,45.8,2026-05-29,False
RV-000763,PR-00255,5,83.0,2026-08-12,False
RV-000764,PR-00255,4,82.6,2024-12-27,True
RV-000765,PR-00255,5,87.5,2026-01-05,True
RV-000766,PR-00256,2,39.6,2026-01-16,False
RV-000767,PR-00256,2,28.7,2024-10-08,True
RV-000768,PR-00256,3,37.9,2026-01-04,False
RV-000769,PR-00257,2,32.6,2026-04-05,False
RV-000770,PR-00257,3,40.6,2026-05-25,True
RV-000771,PR-00257,3,34.9,2025-03-06,False
RV-000772,PR-00258,3,20.4,2026-07-21,False
RV-000773,PR-00258,2,30.2,2026-02-02,True
RV-000774,PR-00258,3,29.3,2026-03-21,False
RV-000775,PR-00259,3,66.3,2024-10-13,True
RV-000776,PR-00259,4,60.1,2026-09-09,False
RV-000777,PR-00259,4,62.1,2026-06-19,False
RV-000778,PR-00260,4,77.0,2026-07-26,True
RV-000779,PR-00260,4,78.2,2025-06-25,True
RV-000780,PR-00260,4,70.1,2024-12-20,True
RV-000781,PR-00261,4,61.0,2026-06-05,False
RV-000782,PR-00261,4,62.9,2025-03-13,False
RV-000783,PR-00261,3,54.4,2026-07-16,True
RV-000784,PR-00262,4,52.1,2025-06-16,True
RV-000785,PR-00262,4,57.6,2025-12-17,False
RV-000786,PR-00262,3,60.5,2026-05-07,True
RV-000787,PR-00263,5,56.6,2025-01-29,False
RV-000788,PR-00263,3,63.2,2025-12-14,True
RV-000789,PR-00263,3,65.4,2025-03-03,False
RV-000790,PR-00264,4,67.9,2025-03-11,True
RV-000791,PR-00264,4,78.7,2025-06-09,True
RV-000792,PR-00264,3,80.3,2024-09-30,False
RV-000793,PR-00265,3,49.1,2026-01-26,True
RV-000794,PR-00265,3,60.0,2026-05-07,False
RV-000795,PR-00265,3,59.7,2025-11-27,True
RV-000796,PR-00266,2,41.6,2025-02-22,True
RV-000797,PR-00266,2,34.0,2025-04-08,False
RV-000798,PR-00266,2,36.9,2025-07-12,True
RV-000799,PR-00267,3,48.0,2025-03-19,True
RV-000800,PR-00267,3,29.9,2026-07-21,False
RV-000801,PR-00267,3,42.4,2025-08-08,True
RV-000802,PR-00268,4,78.1,2026-03-21,True
RV-000803,PR-00268,4,80.1,2025-06-07,True
RV-000804,PR-00268,4,80.3,2026-09-07,True
RV-000805,PR-00269,4,77.0,2026-05-05,False
RV-000806,PR-00269,4,74.7,2026-06-18,False
RV-000807,PR-00269,4,78.5,2024-12-30,False
RV-000808,PR-00270,3,70.1,2025-07-12,True
RV-000809,PR-00270,4,47.5,2024-11-23,True
RV-000810,PR-00270,3,57.9,2026-04-24,False
RV-000811,PR-00271,3,33.0,2026-04-28,True
RV-000812,PR-00271,2,44.2,2025-01-11,False
RV-000813,PR-00271,3,41.2,2024-11-22,True
RV-000814,PR-00272,4,50.8,2025-01-20,False
RV-000815,PR-00272,3,53.9,2025-06-06,True
RV-000816,PR-00272,4,42.4,2025-07-29,False
RV-000817,PR-00273,4,65.7,2025-03-26,True
RV-000818,PR-00273,4,74.3,2024-12-03,True
RV-000819,PR-00273,4,81.4,2024-10-13,False
RV-000820,PR-00274,3,48.8,2026-03-04,False
RV-000821,PR-00274,3,52.0,2026-02-02,False
RV-000822,PR-00274,3,38.1,2025-09-23,True
RV-000823,PR-00275,3,33.3,2026-07-16,False
RV-000824,PR-00275,3,23.2,2025-05-30,False
RV-000825,PR-00275,3,49.4,2025-06-19,True
RV-000826,PR-00276,3,33.5,2025-11-19,False
RV-000827,PR-00276,3,42.1,2025-06-27,False
RV-000828,PR-00276,2,44.9,2026-02-26,False
RV-000829,PR-00277,3,76.5,2025-11-06,True
RV-000830,PR-00277,4,64.4,2024-10-19,True
RV-000831,PR-00277,3,68.4,2025-02-20,True
RV-000832,PR-00278,5,73.6,2025-09-01,False
RV-000833,PR-00278,4,71.6,2026-06-21,False
RV-000834,PR-00278,4,74.8,2025-05-08,True
RV-000835,PR-00279,3,67.9,2026-06-16,False
RV-000836,PR-00279,4,82.5,2025-05-31,False
RV-000837,PR-00279,3,64.3,2026-07-17,True
RV-000838,PR-00280,2,15.9,2025-02-05,False
RV-000839,PR-00280,1,14.9,2026-04-16,False
RV-000840,PR-00280,1,17.1,2026-07-09,True
RV-000841,PR-00281,2,53.9,2026-05-12,True
RV-000842,PR-00281,3,42.3,2024-11-11,False
RV-000843,PR-00281,3,37.5,2026-05-23,True
RV-000844,PR-00282,4,76.2,2026-05-26,True
RV-000845,PR-00282,3,79.0,2024-12-26,True
RV-000846,PR-00282,4,65.9,2025-06-13,True
RV-000847,PR-00283,5,100.0,2025-12-03,True
RV-000848,PR-00283,5,97.5,2026-08-19,True
RV-000849,PR-00283,5,85.4,2025-09-21,False
RV-000850,PR-00284,4,57.4,2026-06-05,True
RV-000851,PR-00284,4,68.6,2025-01-14,True
RV-000852,PR-00284,4,63.8,2025-12-20,True
RV-000853,PR-00285,3,59.9,2026-07-26,True
RV-000854,PR-00285,4,63.4,2025-02-16,False
RV-000855,PR-00285,3,61.7,2025-07-20,True
RV-000856,PR-00286,3,54.0,2025-05-19,True
RV-000857,PR-00286,4,65.5,2026-02-06,True
RV-000858,PR-00286,3,59.5,2025-07-17,True
RV-000859,PR-00287,3,61.8,2026-06-09,False
RV-000860,PR-00287,3,60.7,2026-04-07,True
RV-000861,PR-00287,3,67.2,2025-09-17,False
RV-000862,PR-00288,4,70.4,2026-01-02,True
RV-000863,PR-00288,4,64.1,2024-12-21,True
RV-000864,PR-00288,3,72.3,2025-03-19,False
RV-000865,PR-00289,3,38.8,2024-12-29,False
RV-000866,PR-00289,3,43.6,2025-12-16,True
RV-000867,PR-00289,3,59.0,2025-12-21,True
RV-000868,PR-00290,4,78.2,2025-02-25,False
RV-000869,PR-00290,4,78.3,2026-03-23,True
RV-000870,PR-00290,4,72.2,2025-12-22,True
RV-000871,PR-00291,3,59.7,2025-10-29,True
RV-000872,PR-00291,3,67.8,2026-08-02,True
RV-000873,PR-00291,3,52.3,2026-01-07,True
RV-000874,PR-00292,4,81.3,2026-06-01,True
RV-000875,PR-00292,4,90.4,2024-10-23,True
RV-000876,PR-00292,4,69.3,2025-05-21,False
RV-000877,PR-00293,3,38.4,2026-03-02,False
RV-000878,PR-00293,3,29.2,2026-09-10,True
RV-000879,PR-00293,2,40.6,2025-01-01,True
RV-000880,PR-00294,4,65.3,2024-12-13,True
RV-000881,PR-00294,4,67.6,2025-01-23,False
RV-000882,PR-00294,4,64.5,2026-06-01,False
RV-000883,PR-00295,3,33.2,2025-01-01,False
RV-000884,PR-00295,2,40.9,2026-01-01,False
RV-000885,PR-00295,3,42.9,2026-03-25,True
RV-000886,PR-00296,2,50.1,2024-10-31,True
RV-000887,PR-00296,3,46.4,2026-01-06,False
RV-000888,PR-00296,3,47.9,2026-05-14,False
RV-000889,PR-00297,2,46.3,2026-04-25,False
RV-000890,PR-00297,3,42.4,2025-03-30,True
RV-000891,PR-00297,3,32.9,2024-10-17,True
RV-000892,PR-00298,4,62.4,2025-02-17,True
RV-000893,PR-00298,2,59.9,2025-11-16,True
RV-000894,PR-00298,4,48.5,2025-01-30,False
RV-000895,PR-00299,3,62.4,2025-10-27,True
RV-000896,PR-00299,3,57.0,2025-11-15,True
RV-000897,PR-00299,2,44.8,2025-01-31,False
RV-000898,PR-00300,3,54.7,2025-03-30,False
RV-000899,PR-00300,2,65.6,2025-05-17,True
RV-000900,PR-00300,4,65.8,2024-12-24,True
RV-000901,PR-00301,3,71.3,2024-10-01,True
RV-000902,PR-00301,3,55.1,2024-10-13,False
RV-000903,PR-00301,4,47.0,2026-02-16,True
RV-000904,PR-00302,3,59.2,2026-02-25,True
RV-000905,PR-00302,3,51.5,2026-03-12,True
RV-000906,PR-00302,4,62.0,2025-01-20,False
RV-000907,PR-00303,5,75.5,2025-05-17,True
RV-000908,PR-00303,4,71.4,2025-11-13,False
RV-000909,PR-00303,5,74.3,2025-03-23,True
RV-000910,PR-00304,4,57.2,2025-12-03,True
RV-000911,PR-00304,3,66.6,2025-01-20,False
RV-000912,PR-00304,4,70.1,2024-12-19,False
RV-000913,PR-00305,4,64.2,2025-02-26,True
RV-000914,PR-00305,3,66.9,2025-11-20,False
RV-000915,PR-00305,4,62.4,2025-08-26,False
RV-000916,PR-00306,3,48.3,2025-04-25,True
RV-000917,PR-00306,3,61.0,2025-09-12,True
RV-000918,PR-00306,4,61.8,2025-04-13,False
RV-000919,PR-00307,4,57.5,2025-03-29,False
RV-000920,PR-00307,3,60.2,2024-12-14,True
RV-000921,PR-00307,3,66.3,2025-08-14,False
RV-000922,PR-00308,4,67.8,2026-06-14,True
RV-000923,PR-00308,3,73.1,2026-08-25,False
RV-000924,PR-00308,4,69.3,2025-01-14,True
RV-000925,PR-00309,2,19.3,2025-06-22,False
RV-000926,PR-00309,2,19.4,2025-01-01,False
RV-000927,PR-00309,1,15.3,2024-10-28,False
RV-000928,PR-00310,3,42.5,2026-06-11,True
RV-000929,PR-00310,2,40.9,2025-06-30,False
RV-000930,PR-00310,3,40.6,2025-05-07,True
RV-000931,PR-00311,3,39.7,2025-08-06,False
RV-000932,PR-00311,4,35.1,2025-11-10,True
RV-000933,PR-00311,3,43.7,2026-08-15,True
RV-000934,PR-00312,4,52.5,2026-03-14,True
RV-000935,PR-00312,4,70.0,2026-03-21,True
RV-000936,PR-00312,4,70.0,2025-11-16,True
RV-000937,PR-00313,4,76.5,2024-11-14,False
RV-000938,PR-00313,4,68.8,2026-09-05,True
RV-000939,PR-00313,4,76.2,2025-06-09,True
RV-000940,PR-00314,3,49.4,2024-11-28,False
RV-000941,PR-00314,3,56.2,2026-03-28,False
RV-000942,PR-00314,3,46.0,2025-08-29,False
RV-000943,PR-00315,4,73.4,2025-11-23,True
RV-000944,PR-00315,4,71.2,2024-12-22,False
RV-000945,PR-00315,4,75.7,2025-02-22,True
RV-000946,PR-00316,4,78.9,2025-02-10,False
RV-000947,PR-00316,4,73.5,2025-10-15,True
RV-000948,PR-00316,5,72.4,2025-01-06,False
RV-000949,PR-00317,3,47.0,2025-09-27,True
RV-000950,PR-00317,3,33.5,2024-11-17,True
RV-000951,PR-00317,3,33.8,2025-04-30,False
RV-000952,PR-00318,4,75.2,2025-11-21,False
RV-000953,PR-00318,4,84.4,2026-04-01,False
RV-000954,PR-00318,4,81.5,2026-01-17,True
RV-000955,PR-00319,3,53.9,2025-06-20,True
RV-000956,PR-00319,3,60.6,2025-07-06,False
RV-000957,PR-00319,3,56.7,2025-01-04,False
RV-000958,PR-00320,3,59.1,2025-05-22,False
RV-000959,PR-00320,4,64.5,2024-11-30,True
RV-000960,PR-00320,3,48.9,2026-01-12,False
RV-000961,PR-00321,4,60.8,2025-09-07,False
RV-000962,PR-00321,4,56.6,2025-06-24,False
RV-000963,PR-00321,3,67.5,2025-04-21,False
RV-000964,PR-00322,3,58.1,2024-12-28,False
RV-000965,PR-00322,2,46.3,2025-08-16,False
RV-000966,PR-00322,3,38.2,2025-08-04,False
RV-000967,PR-00323,4,75.3,2025-07-06,True
RV-000968,PR-00323,4,70.2,2025-03-25,False
RV-000969,PR-00323,4,62.3,2025-02-14,True
RV-000970,PR-00324,2,29.2,2026-04-09,True
RV-000971,PR-00324,1,25.3,2026-06-09,False
RV-000972,PR-00324,2,28.1,2026-05-08,True
RV-000973,PR-00325,3,61.2,2025-03-21,True
RV-000974,PR-00325,3,70.0,2025-12-03,True
RV-000975,PR-00325,3,60.3,2026-03-15,False
RV-000976,PR-00326,5,100.0,2026-05-27,False
RV-000977,PR-00326,5,96.1,2026-08-22,True
RV-000978,PR-00326,4,99.6,2025-10-12,True
RV-000979,PR-00327,2,26.3,2024-10-11,True
RV-000980,PR-00327,2,31.3,2025-08-07,False
RV-000981,PR-00327,2,22.7,2025-05-14,False
RV-000982,PR-00328,2,25.1,2024-12-19,True
RV-000983,PR-00328,2,31.6,2025-01-15,True
RV-000984,PR-00328,2,40.0,2026-08-08,True
RV-000985,PR-00329,3,41.0,2025-05-13,False
RV-000986,PR-00329,3,54.7,2025-09-06,False
RV-000987,PR-00329,3,41.2,2026-05-22,False
RV-000988,PR-00330,3,61.7,2025-07-01,False
RV-000989,PR-00330,4,71.0,2026-01-25,True
RV-000990,PR-00330,3,58.1,2026-04-02,False
RV-000991,PR-00331,3,56.8,2025-05-02,False
RV-000992,PR-00331,2,54.9,2026-01-17,True
RV-000993,PR-00331,4,62.7,2026-06-10,True
RV-000994,PR-00332,3,56.0,2026-07-17,True
RV-000995,PR-00332,4,48.2,2025-10-08,False
RV-000996,PR-00332,3,51.2,2024-10-07,True
RV-000997,PR-00333,3,60.3,2026-01-22,True
RV-000998,PR-00333,3,60.7,2024-10-06,False
RV-000999,PR-00333,4,58.3,2026-08-10,False
RV-001000,PR-00334,5,71.0,2026-01-07,False
RV-001001,PR-00334,4,67.3,2025-06-02,True
RV-001002,PR-00334,4,68.4,2025-04-08,True
RV-001003,PR-00335,3,54.9,2025-12-28,True
RV-001004,PR-00335,3,47.0,2024-11-20,True
RV-001005,PR-00335,4,51.1,2026-08-07,True
RV-001006,PR-00336,3,63.0,2026-06-17,True
RV-001007,PR-00336,3,49.6,2025-03-05,True
RV-001008,PR-00336,3,53.4,2026-02-23,False
RV-001009,PR-00337,3,47.6,2025-01-16,False
RV-001010,PR-00337,3,44.0,2025-10-11,True
RV-001011,PR-00337,3,48.3,2025-05-26,True
RV-001012,PR-00338,2,33.5,2025-06-13,True
RV-001013,PR-00338,2,30.6,2024-09-22,False
RV-001014,PR-00338,2,25.2,2025-03-19,True
RV-001015,PR-00339,4,72.7,2026-08-23,True
RV-001016,PR-00339,5,81.4,2026-05-03,True
RV-001017,PR-00339,4,84.9,2025-04-10,True
RV-001018,PR-00340,3,35.5,2026-03-06,False
RV-001019,PR-00340,2,28.5,2025-11-25,True
RV-001020,PR-00340,2,30.1,2025-08-28,False
RV-001021,PR-00341,3,55.0,2024-10-17,False
RV-001022,PR-00341,3,54.0,2025-12-21,True
RV-001023,PR-00341,3,42.6,2025-04-25,False
RV-001024,PR-00342,3,41.2,2025-12-15,True
RV-001025,PR-00342,4,38.5,2025-07-24,False
RV-001026,PR-00342,2,47.8,2024-10-07,False
RV-001027,PR-00343,3,37.4,2025-10-22,True
RV-001028,PR-00343,2,41.6,2025-03-23,False
RV-001029,PR-00343,3,42.6,2025-08-07,True
RV-001030,PR-00344,3,59.5,2025-09-14,True
RV-001031,PR-00344,3,59.0,2025-05-06,False
RV-001032,PR-00344,3,53.5,2025-04-05,True
RV-001033,PR-00345,2,35.8,2025-05-30,False
